StudentID,Age,Gender,School_Type,Socioeconomic_Status,Mathematics_Score,Science_Score,Language_Arts_Score,Social_Studies_Score,Mathematics_Improvement,Science_Improvement,Language_Arts_Improvement,Social_Studies_Improvement,Logical_Reasoning,Critical_Thinking,Analytical_Ability,Creativity,Communication,Emotional_Intelligence,Social_Skills,Leadership,Sports_Participation,Sports_Involvement,Arts_Participation,Arts_Involvement,Music_Participation,Music_Involvement,Science_Club_Participation,Science_Club_Involvement,Debate_Participation,Debate_Involvement,Community_Service_Participation,Community_Service_Involvement,Learning_Style,STEM_Score,Business_Finance_Score,Arts_Media_Score,Healthcare_Score,Education_Score,Social_Services_Score,Trades_Manufacturing_Score,Government_Law_Score,Primary_Career_Recommendation,Secondary_Career_Recommendations,Recommendation_Confidence
STU3292,10,Male,Private,High,54,70,53,61,2,5,2,10,6,10,2,3,9,3,10,10,0,0,0,0,0,0,0,0,0,0,0,0,Visual,36.868430988802544,62.77485742640438,49.00421831042723,52.99469269979822,77.78785123908071,38.72788110338106,15.75074976654793,56.48886379586089,Education,"['Business_Finance', 'Government_Law']",15.012993812676328
STU3293,7,Female,Public,Middle,97,83,68,93,1,0,0,5,6,6,6,5,2,10,6,2,0,0,0,0,0,0,0,0,1,1,1,2,Visual,61.90663933156421,33.562968150180254,33.03387180304007,71.34502385928323,56.13897363920146,79.47984850902986,42.28155478101103,55.34560249616949,Social_Services,"['Healthcare', 'STEM']",8.134824649746633
STU3294,9,Male,Public,High,28,49,86,87,9,5,-3,0,1,5,1,10,8,6,7,6,0,0,0,0,1,1,1,1,1,4,0,0,Auditory,14.12584976807198,54.07330731145643,76.45410181649504,35.33446797007143,63.27445986083073,56.914137511451344,63.76654836142651,63.999023925921165,Arts_Media,"['Government_Law', 'Trades_Manufacturing']",12.455077890573875
STU3295,10,Male,Public,Low,91,77,61,47,4,-8,-8,3,4,4,7,8,9,2,9,8,0,0,0,0,0,0,1,5,0,0,0,0,Reading/Writing,55.43842881415137,46.0636559915606,76.40686147556812,43.32302372972754,74.811024062761,41.12948250215401,60.51611638712062,54.797094408530825,Arts_Media,"['Education', 'Trades_Manufacturing']",1.5958374128071142
STU3296,8,Male,Public,Low,77,63,64,68,-1,-10,0,5,9,7,3,3,7,1,3,9,1,3,1,2,0,0,1,3,0,0,0,0,Auditory,55.28884842696675,76.58323507542184,46.04547500228845,44.61824519926764,38.158365507487225,26.66605971851786,42.26865412025954,52.867458707479656,Business_Finance,"['STEM', 'Government_Law']",21.294386648455088
STU3297,7,Male,Private,Low,71,65,96,91,-1,3,-6,0,8,1,3,7,8,9,7,6,1,5,0,0,0,0,0,0,0,0,1,2,Visual,46.403892563520174,41.441388509331105,70.75000407170639,48.72160974874055,62.90052888001405,84.61332688749812,51.041712020919036,65.04103418293762,Social_Services,"['Arts_Media', 'Government_Law']",13.863322815791733
STU3298,12,Female,Public,Middle,67,100,65,66,0,7,5,7,4,1,10,1,1,10,1,3,1,5,0,0,0,0,0,0,0,0,0,0,Visual,59.01136820019446,33.19381153633936,13.991676124929736,52.50400408695697,25.565869899058335,52.279180065281096,23.20254675045241,36.386935582967936,STEM,"['Healthcare', 'Social_Services']",6.507364113237493
STU3299,11,Male,Public,Middle,98,67,68,65,-5,-6,3,8,3,1,6,10,2,1,9,3,0,0,0,0,0,0,1,4,0,0,1,2,Auditory,54.76930177614506,21.337471712808497,63.67064371223105,38.90881642410014,50.91053884363812,55.582001902062096,50.406569843087276,26.672700795470533,Arts_Media,"['Social_Services', 'STEM']",8.088641810168951
STU3300,9,Male,Private,High,80,81,68,86,0,4,0,0,8,8,5,5,8,10,6,3,0,0,0,0,0,0,1,3,1,2,0,0,Reading/Writing,64.31014169392819,46.67990114347823,49.9865261920863,84.52294006842891,54.65345747398687,69.41448919225358,38.43324320400346,56.01272504229578,Healthcare,"['Social_Services', 'STEM']",15.108450876175326
STU3301,7,Male,Public,Middle,56,80,49,84,1,7,9,0,9,9,1,2,3,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,Visual,45.406649496510134,49.27058850433191,25.294017449653072,62.27861701860261,28.861288414892062,34.9908026644279,36.13636013561225,45.14855248568945,Healthcare,"['Business_Finance', 'STEM']",13.008028514270698
STU3302,11,Female,Public,Middle,44,52,78,84,4,1,2,1,1,3,1,5,7,3,2,9,1,5,1,2,1,4,0,0,0,0,1,4,Kinesthetic,0.9057175501056016,35.94202174453516,63.65468734315336,32.60293774603507,44.869255488625974,39.144961923876956,35.87011442818144,68.57711993139881,Government_Law,"['Arts_Media', 'Education']",4.922432588245449
STU3303,11,Female,Private,Middle,72,42,60,66,5,6,3,-3,10,1,2,5,7,9,5,4,0,0,1,1,0,0,0,0,0,0,0,0,Reading/Writing,39.74908882289574,22.761349421844525,50.230419144942786,54.11362337559572,60.670684706129975,55.590301711869905,36.62625009234124,54.2215344821428,Education,"['Social_Services', 'Government_Law']",5.08038299426007
STU3304,12,Male,Private,Low,69,82,69,79,2,2,5,-6,8,9,3,10,8,8,3,7,0,0,0,0,1,2,0,0,0,0,0,0,Auditory,48.16479701122162,71.70522503108373,76.63169658677258,77.85781306977098,44.54758565569344,44.30254581867505,58.9654179715994,49.983393987082934,Healthcare,"['Arts_Media', 'Business_Finance']",1.2261164829984068
STU3305,10,Male,Public,Low,47,53,76,92,-6,0,0,0,5,3,4,6,8,4,2,2,0,0,1,5,0,0,0,0,1,1,0,0,Kinesthetic,22.16421011028986,21.785654007695804,60.00756976204392,39.32157583050744,58.775102505805144,35.783271885562854,60.35833920299962,54.2620597862627,Trades_Manufacturing,"['Arts_Media', 'Education']",0.35076944095570184
STU3306,12,Male,Public,Middle,69,45,99,69,-4,6,0,-2,3,9,10,5,8,8,2,7,1,1,0,0,0,0,0,0,0,0,0,0,Auditory,36.16331887520718,62.3634205985126,49.81223490646079,71.67307847263358,45.82131922314153,44.21361423649762,41.01138548063453,57.99462254623009,Healthcare,"['Business_Finance', 'Government_Law']",9.30965787412098
STU3307,10,Female,Public,Middle,61,85,50,63,-1,11,2,10,10,4,6,1,5,5,2,7,0,0,1,3,0,0,0,0,0,0,0,0,Kinesthetic,64.7565245279812,39.946854265159054,27.888278134130594,36.37264813538141,39.736659631226026,26.350675527923016,38.69265072873191,35.801236239471514,STEM,"['Business_Finance', 'Education']",24.809670262822145
STU3308,10,Female,Public,Middle,70,54,82,88,5,0,-4,0,5,1,10,10,1,10,5,4,0,0,0,0,0,0,0,0,0,0,0,0,Auditory,66.96120489693442,34.625107649163276,54.625938470173864,48.55382910069488,31.070396832709317,66.11437495996249,62.291275859275444,45.49281106043821,STEM,"['Social_Services', 'Trades_Manufacturing']",0.846829936971929
STU3309,7,Female,Public,Middle,80,58,83,100,5,1,10,4,10,5,10,2,9,8,3,4,0,0,0,0,0,0,1,3,0,0,0,0,Reading/Writing,77.86641333341939,42.92981507902088,47.25220675732821,51.774257502876786,60.60453496529215,48.20914388190912,30.092204090290075,50.08075142051543,STEM,"['Education', 'Healthcare']",17.261878368127235
STU3310,7,Female,Private,Middle,92,99,60,100,0,-2,2,-1,4,7,2,7,9,2,6,5,0,0,0,0,0,0,0,0,0,0,1,2,Reading/Writing,28.239548648156426,49.13398687982289,62.54266121328654,39.20320578383777,64.02217564509355,38.3114498206334,63.77583939280901,44.89201387012807,Education,"['Trades_Manufacturing', 'Arts_Media']",0.24633625228454292
STU3311,9,Male,Charter,Middle,83,45,78,64,13,2,0,10,1,6,7,3,6,8,10,1,0,0,0,0,0,0,1,4,0,0,0,0,Kinesthetic,39.413648596435685,29.79734725829239,35.88362207867918,56.2226513170295,65.2901609689375,73.18250790663376,62.020666442599946,16.197410816070665,Social_Services,"['Education', 'Trades_Manufacturing']",7.89234693769626
STU3312,10,Female,Private,High,59,51,94,65,9,1,12,1,8,4,8,8,9,7,3,6,0,0,1,5,1,5,0,0,0,0,0,0,Auditory,54.84377685031052,49.070964987927226,80.47069011429537,54.12081780738871,37.02307761335345,43.64305081236622,68.76234327483593,45.86036138133039,Arts_Media,"['Trades_Manufacturing', 'STEM']",11.708346839459438
STU3313,11,Female,Public,Low,75,63,58,54,8,7,-3,-4,7,10,4,2,7,6,5,7,0,0,1,2,0,0,0,0,0,0,0,0,Kinesthetic,29.696469991933306,68.67386704692868,44.62849751175704,70.29504424579619,49.66749488967796,43.999297370273204,46.32303949905927,54.24513143821728,Healthcare,"['Business_Finance', 'Government_Law']",1.6211771988675139
STU3314,8,Male,Private,Middle,70,66,73,71,5,9,9,5,4,8,7,3,4,8,8,4,0,0,1,3,0,0,0,0,0,0,0,0,Visual,38.35319252413021,50.01119535611998,44.206203283179605,65.58155147599828,66.13493138005178,65.02974109943045,22.452247612767184,36.353992060680795,Education,"['Healthcare', 'Social_Services']",0.5533799040535001
STU3315,9,Male,Public,Middle,50,56,76,53,4,5,6,3,4,10,10,10,10,7,8,8,1,4,0,0,0,0,1,2,0,0,0,0,Auditory,49.7896923397351,65.24594004619769,83.14877847783605,61.51483645525987,68.4169977540945,57.47684307010741,73.52828184668367,49.70509131799832,Arts_Media,"['Trades_Manufacturing', 'Education']",9.620496631152378
STU3316,7,Female,Public,High,75,52,78,62,3,7,7,8,5,10,9,7,10,5,4,7,0,0,0,0,0,0,0,0,0,0,1,4,Auditory,62.68362099698731,75.97748351764318,67.44798084760953,63.45397088920072,52.07881843967158,39.945232523159845,55.21970366804452,52.42247846817967,Business_Finance,"['Arts_Media', 'Healthcare']",8.52950267003365
STU3317,12,Female,Public,Low,97,92,81,80,-7,-1,1,1,1,1,1,1,4,5,7,10,1,1,0,0,1,2,0,0,0,0,0,0,Auditory,21.503350717558106,60.17117403473288,10.734507138326904,39.59266973896728,50.18239335334409,43.52300860294788,30.5591838471582,57.59208369491395,Business_Finance,"['Government_Law', 'Education']",2.5790903398189258
STU3318,9,Male,Public,Middle,70,73,72,75,-3,-2,2,2,4,4,6,10,1,10,1,1,0,0,0,0,0,0,0,0,1,3,0,0,Visual,30.22877095317978,24.74780305419233,60.56547722517052,72.11331429756052,25.142106005254817,63.435288080678966,57.930541473840535,38.42043902900393,Healthcare,"['Social_Services', 'Arts_Media']",8.678026216881555
STU3319,9,Female,Charter,Middle,46,78,77,42,0,4,0,-5,5,7,10,5,9,7,2,9,0,0,1,5,0,0,0,0,0,0,0,0,Auditory,50.99695295980777,60.91001079565488,54.02397726787718,65.34520633837404,49.48543436454185,45.820163847838415,35.348989141971046,56.16240990615392,Healthcare,"['Business_Finance', 'Government_Law']",4.435195542719164
STU3320,9,Female,Public,Middle,70,67,56,93,2,2,6,6,8,6,6,7,6,8,1,9,0,0,0,0,0,0,0,0,1,1,1,2,Reading/Writing,50.362017373167156,51.88077165193218,46.07713672848004,63.46125517210023,37.56469432926776,44.63659648014635,57.15705830590825,76.05942240743411,Government_Law,"['Healthcare', 'Trades_Manufacturing']",12.598167235333882
STU3321,9,Male,Public,Low,51,74,72,53,1,11,3,2,1,1,3,1,7,4,4,1,1,2,0,0,0,0,1,2,0,0,1,4,Kinesthetic,21.385397203061434,10.770762340321195,39.466292127931915,40.345017941623325,52.81487463385641,32.21428722379807,65.22692642673886,8.280630188801178,Trades_Manufacturing,"['Education', 'Healthcare']",12.412051792882444
STU3322,8,Male,Charter,Low,82,83,62,55,3,-7,0,1,4,5,7,1,2,3,6,8,1,2,0,0,0,0,0,0,0,0,0,0,Visual,45.85175029186734,58.1410162132919,12.04661949039178,50.0789795155514,45.75975828486165,36.44539618833441,35.95050081001041,50.848285639659785,Business_Finance,"['Government_Law', 'Healthcare']",7.292730573632113
STU3323,12,Male,Public,Middle,77,55,51,51,-8,5,0,0,10,6,9,4,3,2,2,1,0,0,1,3,0,0,0,0,1,2,1,4,Kinesthetic,79.93392714067274,40.09411524742691,41.70312609967573,40.52736381894879,25.39266113599643,28.451579516177095,54.911191369928716,32.12260837333075,STEM,"['Trades_Manufacturing', 'Arts_Media']",25.02273577074402
STU3324,12,Female,Private,Middle,67,73,62,60,4,5,1,0,10,10,6,7,4,6,2,8,1,3,0,0,0,0,0,0,0,0,0,0,Reading/Writing,61.13961456617609,65.05387800821127,42.51106746733664,79.26368823253198,33.114855776396304,35.211224758509154,72.12214954092684,56.8953797510038,Healthcare,"['Trades_Manufacturing', 'Business_Finance']",7.141538691605135
STU3325,12,Male,Public,Low,65,80,74,56,2,-1,0,6,7,9,3,1,3,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,Kinesthetic,41.305365365790166,51.78392792338605,5.540264251400476,81.26015880593755,44.96219338402565,44.433319705781884,48.92070378196517,24.707128250435833,Healthcare,"['Business_Finance', 'Trades_Manufacturing']",29.476230882551498
STU3326,10,Male,Public,Middle,66,93,76,56,1,-2,9,-2,5,5,2,6,10,2,8,10,1,1,0,0,1,5,1,2,0,0,1,2,Auditory,45.51148664352111,39.623354526109274,66.3349962300434,42.51257874443957,75.50017384242629,48.049771645385505,50.848450329272744,61.961894762667846,Education,"['Arts_Media', 'Government_Law']",9.165177612382891
STU3327,11,Female,Charter,Low,70,99,50,33,6,0,6,5,1,5,6,4,9,2,2,10,0,0,1,5,1,5,0,0,1,1,0,0,Auditory,34.72191177782042,41.600638322372475,61.77079912389267,40.39399487421829,42.13342691246365,11.345426797293584,35.21788130891741,66.44764808276179,Government_Law,"['Arts_Media', 'Education']",4.676848958869115
STU3328,12,Female,Public,High,58,71,55,71,-3,-6,6,-6,7,8,3,5,8,3,8,2,0,0,1,1,0,0,0,0,0,0,0,0,Visual,35.1993913157842,26.6750335561111,56.0897221031084,52.947493304792445,66.11085663840373,38.41634203905299,60.102008453430734,40.966350330248424,Education,"['Trades_Manufacturing', 'Arts_Media']",6.008848184972997
STU3329,9,Male,Public,Middle,49,87,80,73,0,9,3,-7,1,6,1,2,2,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,Visual,12.50830877189973,43.85574650749485,19.070072825091973,51.40746216644993,35.62895846109508,38.21524557126455,20.850585995069,40.64423223797424,Healthcare,"['Business_Finance', 'Government_Law']",7.551715658955082
STU3330,9,Male,Public,High,87,29,77,100,3,15,-2,9,2,10,9,2,9,5,6,10,0,0,1,3,1,4,1,1,1,5,0,0,Visual,44.79841186289157,91.62379790965547,43.40678964562902,58.41572783459282,62.83602310184256,58.22962000216214,30.50381464651245,74.26363950651542,Business_Finance,"['Government_Law', 'Education']",17.360158403140048
STU3331,12,Male,Public,Middle,64,93,83,77,-2,0,5,-3,8,8,7,10,8,4,2,4,0,0,0,0,1,5,1,5,1,5,1,1,Auditory,75.79970841319376,48.831930304243,78.03457042784,57.88180423653879,42.70491824496402,33.14052087519628,64.75080242160519,54.898362600033934,Arts_Media,"['STEM', 'Trades_Manufacturing']",2.2348620146462395
STU3332,12,Female,Public,High,72,59,90,62,-8,-1,-8,2,9,6,4,9,4,4,9,1,1,5,0,0,0,0,1,1,1,3,1,2,Visual,59.78224658978802,30.861756660564353,59.73665713398126,41.89194899257097,46.242994781687386,54.33976457802755,66.83058238921984,52.75148947262598,Trades_Manufacturing,"['STEM', 'Arts_Media']",7.048335799431818
STU3333,9,Female,Public,Middle,74,66,78,51,-3,-4,2,0,8,9,2,6,3,3,8,8,0,0,0,0,0,0,0,0,0,0,0,0,Reading/Writing,57.80760502532709,77.67441322168919,51.53633291238816,53.65435122264739,53.692701125973095,44.73073941900499,67.86035541679881,65.24037028925055,Business_Finance,"['Trades_Manufacturing', 'Government_Law']",9.814057804890382
STU3334,10,Male,Public,Middle,74,76,63,68,1,-3,-2,3,8,8,3,3,4,7,10,7,1,5,1,1,0,0,0,0,0,0,0,0,Kinesthetic,44.37573480099217,60.50355614685965,41.16323787005134,60.41957289326745,61.94869556710776,64.37417174405577,52.04974811050621,49.49966056177695,Social_Services,"['Education', 'Business_Finance']",2.4254761769480098
STU3335,7,Female,Private,Middle,52,67,71,76,0,0,-2,2,6,8,6,2,2,7,4,2,0,0,0,0,0,0,0,0,0,0,1,1,Auditory,46.947518957791736,36.137010058885124,16.000024795827468,64.81024362698244,30.99290772393059,50.51081983067752,26.572651580555405,24.139986361409445,Healthcare,"['Social_Services', 'STEM']",14.299423796304922
STU3336,7,Female,Public,Middle,44,72,94,62,1,8,0,7,7,1,8,9,8,4,3,9,1,1,0,0,1,1,1,1,0,0,1,4,Auditory,67.6415782755297,46.198648237155496,74.52427313916418,39.66146693855151,53.31233353110333,42.85188407731481,54.75206407527009,59.0207030208291,Arts_Media,"['STEM', 'Government_Law']",6.882694863634484
STU3337,12,Female,Public,Middle,61,93,100,70,-1,15,1,-5,4,4,3,7,6,1,1,4,1,5,0,0,0,0,0,0,0,0,0,0,Reading/Writing,28.49763904134935,38.48268352252023,54.32299496071299,30.850338138165046,41.031734477323404,20.18318863908421,57.115055787634375,43.00178164565654,Trades_Manufacturing,"['Arts_Media', 'Government_Law']",2.792060826921386
STU3338,8,Female,Public,Low,75,64,76,98,-4,-1,1,5,5,2,2,9,10,2,5,6,0,0,0,0,0,0,1,4,1,4,0,0,Auditory,38.73201525937429,42.08975217591488,70.50429688165593,29.442631631140024,73.3923892542254,30.25961893721722,70.77505384912776,66.1496991674106,Education,"['Trades_Manufacturing', 'Arts_Media']",2.6173354050976485
STU3339,12,Male,Charter,Low,59,53,78,64,2,-2,5,1,2,7,5,8,1,4,3,9,0,0,1,3,0,0,0,0,0,0,0,0,Visual,31.35763402320387,64.05017195317751,60.34590938445514,58.732974576236444,18.566696379708365,29.222211863822107,44.9274275584831,66.31216520738606,Government_Law,"['Business_Finance', 'Arts_Media']",2.261993254208548
STU3340,12,Male,Charter,Middle,64,97,80,41,1,-3,1,-5,10,10,8,8,7,4,4,1,0,0,0,0,0,0,1,1,0,0,1,4,Auditory,91.93467279585778,41.92804908640971,62.56560141707743,48.39355046523051,48.28867888015186,41.4661790699404,48.08864680674543,12.933530776961003,STEM,"['Arts_Media', 'Healthcare']",29.369071378780347
STU3341,7,Female,Private,Middle,100,77,70,83,5,4,1,0,4,6,9,5,4,8,2,3,1,5,0,0,0,0,0,0,0,0,0,0,Visual,57.229426691520324,46.1558065996747,43.75918420004019,63.97031606874414,41.06406902869092,42.368869420204334,43.641761492285454,45.841480478255605,Healthcare,"['STEM', 'Business_Finance']",6.740889377223816
STU3342,9,Female,Private,Low,42,98,87,74,-1,3,-4,-6,7,7,4,7,4,2,9,6,0,0,0,0,1,3,0,0,0,0,0,0,Kinesthetic,53.73663613048323,56.864104200463316,47.68175123249099,54.73379414052584,46.5874728010457,35.925263786905035,54.92621433204838,47.34126777942061,Business_Finance,"['Trades_Manufacturing', 'Healthcare']",1.9378898684149348
STU3343,12,Female,Public,Middle,58,82,85,44,-8,2,-4,-6,4,5,2,5,5,1,4,7,0,0,0,0,0,0,0,0,0,0,0,0,Auditory,22.23965942123007,51.43073950316328,52.788462615725585,39.4869531243718,51.235955418969716,22.630106443577716,34.04801039233142,53.482905336963725,Government_Law,"['Arts_Media', 'Business_Finance']",0.6944427212381399
STU3344,9,Male,Public,Middle,98,50,75,76,-10,0,3,0,6,3,7,10,8,9,4,9,0,0,0,0,1,2,1,5,0,0,1,5,Visual,55.52870814583882,56.56194739961252,70.25314387793084,48.54638012419477,50.1048509432467,65.89007476646971,74.53227294339645,72.98436529243443,Trades_Manufacturing,"['Government_Law', 'Arts_Media']",1.547907650962017
STU3345,9,Female,Public,High,69,79,65,55,0,8,5,7,8,4,5,7,10,6,10,4,0,0,0,0,0,0,1,3,0,0,0,0,Visual,56.07519872665878,27.552504437577767,71.41297958574835,44.05886489798418,72.12604446235581,52.87571009188321,49.83051114436508,33.73906983493214,Education,"['Arts_Media', 'STEM']",0.7130648766074614
STU3346,8,Female,Public,Low,59,55,47,76,2,5,0,3,5,10,9,6,2,1,5,7,0,0,1,5,0,0,1,4,0,0,0,0,Reading/Writing,71.39554314787145,64.66410949600258,37.8353980407803,40.721361187816576,34.446971819557064,22.982858036567414,39.6625763401188,56.594283482926755,STEM,"['Business_Finance', 'Government_Law']",6.731433651868869
STU3347,9,Male,Public,Middle,87,70,80,98,0,5,6,8,8,1,1,4,7,6,8,7,0,0,1,2,0,0,1,2,0,0,1,3,Auditory,54.78033078623666,54.60341224205586,58.81155717517203,43.06859970151546,64.5113560640977,72.52959237268993,42.90968630440558,55.073288566627795,Social_Services,"['Education', 'Arts_Media']",8.018236308592236
STU3348,7,Male,Public,High,70,68,73,67,0,3,-5,2,4,5,5,7,9,9,8,8,0,0,0,0,0,0,1,1,0,0,1,4,Reading/Writing,48.27537922036535,51.37352374750518,56.366710757098716,68.03950138921799,77.24921024699528,68.46066628254952,61.72716501968374,56.50516604360095,Education,"['Social_Services', 'Healthcare']",8.78854396444575
STU3349,10,Female,Charter,Middle,64,45,58,86,-5,1,3,9,2,6,4,6,8,9,5,5,1,1,1,3,0,0,1,4,0,0,1,2,Kinesthetic,38.43433226258684,43.00918764070039,68.28518422912495,69.89750584464572,56.684721977395604,66.63132969033248,49.567621019175775,54.88441369819018,Healthcare,"['Arts_Media', 'Social_Services']",1.61232161552077
STU3350,10,Female,Private,Low,72,57,53,51,-7,-1,-2,9,9,7,9,7,10,5,4,10,1,2,0,0,0,0,0,0,1,1,0,0,Kinesthetic,55.86297432655899,77.94887372583617,65.90947714674338,60.85703886294078,56.94807294982704,54.5092928976159,55.854167623429575,69.58373994149085,Business_Finance,"['Government_Law', 'Arts_Media']",8.365133784345318
STU3351,11,Female,Public,High,60,100,79,47,3,4,-2,-2,2,8,2,10,10,1,7,10,1,1,0,0,1,2,0,0,1,2,1,4,Visual,22.382065386027776,69.1217474302198,75.33943337834317,52.592196451651674,67.95886869532649,31.565355528436296,50.32809445656723,83.43411885747642,Government_Law,"['Arts_Media', 'Business_Finance']",8.094685479133247
STU3352,12,Female,Private,Middle,54,73,45,100,0,4,-1,2,7,5,10,1,2,5,10,2,0,0,1,3,0,0,0,0,0,0,0,0,Reading/Writing,64.88614943778228,21.13578269977855,23.309736009584554,51.32171073425098,56.191175574692934,70.10927481804279,14.880538964602325,24.92014432778456,Social_Services,"['STEM', 'Education']",5.223125380260512
STU3353,7,Male,Public,Middle,68,67,74,74,0,4,1,-1,6,1,1,9,4,10,3,3,1,4,0,0,0,0,0,0,0,0,1,1,Auditory,23.820925767138,13.860350521449893,53.19500489642247,53.37291222837952,37.85578642887218,66.76419479206604,66.72449348710539,28.288398641387513,Social_Services,"['Trades_Manufacturing', 'Healthcare']",0.03970130496064428
STU3354,9,Male,Public,High,54,97,82,79,-5,-5,4,1,2,5,10,10,1,5,1,1,0,0,1,2,0,0,0,0,0,0,0,0,Reading/Writing,35.91224968631813,10.435193336880449,55.75507265116677,43.819439430673924,20.70559957891277,41.1929694182756,63.36802250903715,32.177531997786375,Trades_Manufacturing,"['Arts_Media', 'Healthcare']",7.612949857870376
STU3355,10,Female,Public,High,70,64,78,87,-2,3,3,10,3,1,2,8,4,2,3,7,0,0,0,0,0,0,0,0,0,0,0,0,Kinesthetic,15.545031818859274,37.905524727561044,52.13369777614457,20.67725095470595,34.1162181974483,23.748023592157207,62.86409511157842,47.58915665370791,Trades_Manufacturing,"['Arts_Media', 'Government_Law']",10.73039733543385
STU3356,7,Female,Public,Middle,75,68,64,62,2,0,0,-1,7,8,7,3,5,3,7,7,0,0,0,0,0,0,0,0,0,0,1,5,Auditory,57.66506627395831,49.20201556795556,35.820434129006806,54.858890268810825,59.362321722556764,48.756810541222485,35.7494820105841,50.59223210492323,Education,"['STEM', 'Healthcare']",1.6972554485984546
STU3357,10,Female,Public,Low,82,84,51,82,3,-2,5,-3,6,2,2,1,6,4,6,1,0,0,0,0,0,0,1,1,0,0,0,0,Kinesthetic,50.451741719894386,18.083116308553667,13.060881689006404,34.17958396222645,52.591695310981756,41.99531418560721,42.33440604318893,19.910992928759725,Education,"['STEM', 'Trades_Manufacturing']",2.1399535910873695
